cdu_csu,spd,gruene,afd,fdp,linke,bsw,freie_waehler,date
22.1,26.5,15.8,10,12.6,4.9,NA,2.8,2021-11-06
22,26.6,15.8,10,12.6,4.9,NA,2.7,2021-11-07
22.1,26.6,15.9,10,12.5,4.9,NA,2.8,2021-11-09
22,26.6,15.9,10,12.5,4.9,NA,2.9,2021-11-10
21.9,26.7,15.9,10,12.5,4.9,NA,2.9,2021-11-12
21.9,26.7,15.9,10,12.5,5,NA,NA,2021-11-13
22,26.7,15.9,10,12.5,4.9,NA,NA,2021-11-14
21.9,26.7,15.9,10.1,12.5,5,NA,NA,2021-11-15
21.9,26.6,15.9,10.1,12.3,5,NA,NA,2021-11-16
22,26.6,15.9,10.2,12.2,5,NA,NA,2021-11-17
22.1,26.7,15.9,10.1,12.3,5,NA,NA,2021-11-18
22.2,26.6,16,10.1,12.2,4.9,NA,NA,2021-11-19
22.2,26.5,16.1,10.2,12,4.9,NA,NA,2021-11-20
22.2,26.4,16.1,10.2,12,4.9,NA,NA,2021-11-21
22.3,26.4,16,10.1,12.1,4.9,NA,NA,2021-11-22
22.3,26.3,16,10.1,12.1,4.9,NA,NA,2021-11-23
22.4,26.2,15.9,10.2,11.8,5,NA,NA,2021-11-24
22.4,26.1,16,10.3,12,5,NA,NA,2021-11-25
22.4,26.1,16.1,10.4,11.8,5.1,NA,2.6,2021-11-26
22.4,26.1,16.1,10.4,11.8,5.1,NA,2.6,2021-11-27
22.4,25.8,16.2,10.7,11.7,5.2,NA,2.6,2021-11-28
22.4,25.7,16.3,10.6,11.7,5.2,NA,2.6,2021-11-29
22.4,25.7,16.3,10.6,11.7,5.2,NA,2.6,2021-11-30
22.4,25.8,16.3,10.6,11.7,5.2,NA,2.6,2021-12-01
22.6,25.7,16.3,10.6,11.7,5.2,NA,2.6,2021-12-02
22.6,25.7,16.3,10.6,11.7,5.2,NA,2.6,2021-12-03
22.5,25.9,16.1,10.6,11.7,5.2,NA,2.6,2021-12-04
22.2,26,16.1,10.6,11.8,5.1,NA,2.6,2021-12-06
22.2,26.1,16.2,10.6,11.8,5.1,NA,2.6,2021-12-07
22.2,26.1,16.1,10.6,11.7,5.1,NA,2.6,2021-12-08
22.2,26.2,16.1,10.6,11.7,5.1,NA,2.6,2021-12-09
22.3,26.2,16.1,10.6,11.7,5.1,NA,2.6,2021-12-10
22.4,26.3,16,10.5,11.6,5,NA,2.8,2021-12-11
22.4,26.4,16,10.5,11.6,5,NA,2.8,2021-12-13
22.5,26.5,15.9,10.5,11.6,5.1,NA,2.7,2021-12-14
22.7,26.1,16.1,10.4,11.3,5.1,NA,3,2021-12-15
22.8,26.2,16.1,10.4,11.1,5.1,NA,2.9,2021-12-17
22.9,26.1,16.1,10.3,11.1,5.1,NA,2.7,2021-12-18
23.1,26.3,15.9,10.3,11,5.1,NA,2.7,2021-12-19
23.1,26.2,16,10.3,11.1,5.2,NA,2.7,2021-12-20
23.2,26.2,16.1,10.2,11,5.2,NA,2.7,2021-12-21
23.5,26.1,16,10.1,11,5,NA,2.7,2021-12-22
23.5,26.2,16,10.1,11,5,NA,2.7,2021-12-24
23.6,26.2,16,10,10.8,5,NA,2.7,2021-12-26
23.6,26.2,16,10.1,10.8,5,NA,2.7,2021-12-27
23.6,26.2,16,10.1,11.1,5,NA,2.7,2021-12-30
23.8,26.1,16,10,10.9,5,NA,2.7,2022-01-01
23.7,26,16,10.1,11,5.2,NA,2.7,2022-01-03
23.8,25.9,16,10.2,11.1,5,NA,2.7,2022-01-04
23.9,25.8,16,10.3,11.2,5,NA,2.5,2022-01-05
23.9,25.7,16,10.4,11.1,5,NA,NA,2022-01-06
23.9,25.7,16.1,10.3,11.3,4.9,NA,NA,2022-01-08
24,25.5,16,10.7,11.4,4.9,NA,NA,2022-01-10
24.2,25.3,16.2,10.3,11.1,4.9,NA,NA,2022-01-11
23.9,25.2,16.1,10.5,11.1,5,NA,NA,2022-01-12
23.8,25.3,16.1,10.4,11.1,5.1,NA,NA,2022-01-14
23.8,25.3,16.2,10.3,11,5.2,NA,NA,2022-01-15
23.8,25.4,16.3,10.3,10.9,5.2,NA,NA,2022-01-16
23.8,25.3,16.2,10.3,11,5.3,NA,NA,2022-01-17
23.8,25.4,16.2,10.3,11,5.2,NA,NA,2022-01-18
23.9,25.4,16.2,10.3,10.9,5.2,NA,NA,2022-01-19
24.2,25,16.2,10.6,10.4,5.3,NA,NA,2022-01-20
24.4,25,16,10.9,10.2,5.4,NA,NA,2022-01-22
24.4,25,15.9,10.9,10.1,5.4,NA,NA,2022-01-24
24.4,24.9,15.9,10.8,10.1,5.5,NA,NA,2022-01-25
24.4,25,15.8,10.8,10.3,5.5,NA,NA,2022-01-26
24.8,24.7,15.9,10.8,9.8,5.8,NA,2.4,2022-01-28
24.9,24.6,16,10.7,9.9,5.8,NA,2.4,2022-01-29
24.7,24.7,16.3,10.7,9.8,5.7,NA,2.4,2022-01-30
24.9,24.5,16.3,10.6,9.9,5.7,NA,2.4,2022-01-31
25.1,24.4,16.3,10.5,9.8,5.7,NA,2.4,2022-02-01
25.1,24.4,16.3,10.5,9.9,5.7,NA,2.4,2022-02-02
25.5,23.9,16.3,10.6,9.8,5.7,NA,2.4,2022-02-03
25.4,23.9,16.3,10.6,9.7,5.7,NA,2.4,2022-02-05
25.6,23.8,16.3,10.7,9.6,5.7,NA,2.4,2022-02-06
25.5,23.9,16.2,10.7,9.7,5.7,NA,2.4,2022-02-07
25.5,23.8,16.2,10.7,9.7,5.7,NA,2.4,2022-02-08
25.6,23.8,16.2,10.8,9.5,5.9,NA,2.4,2022-02-09
25.8,23.7,16.2,10.9,9.4,5.9,NA,2.4,2022-02-11
25.9,23.5,16.2,11,9.4,5.8,NA,2.4,2022-02-12
25.8,23.6,16.2,11,9.5,5.8,NA,2.4,2022-02-14
25.6,23.9,16.1,10.8,9.6,5.8,NA,NA,2022-02-15
25.6,23.9,16.1,10.8,9.6,5.8,NA,NA,2022-02-16
25.7,24.1,16,10.8,9.5,5.8,NA,NA,2022-02-17
25.5,24.2,16,10.8,9.5,5.8,NA,NA,2022-02-19
25.6,24.2,15.9,10.8,9.5,5.9,NA,NA,2022-02-20
25.7,24,16,10.7,9.6,5.8,NA,2.1,2022-02-21
25.7,24.2,16,10.7,9.5,5.8,NA,2.1,2022-02-22
25.9,24.2,15.9,10.6,9.5,5.8,NA,2.1,2022-02-23
26,24.2,15.9,10.5,9.5,5.9,NA,2.1,2022-02-24
26,24.3,15.9,10.4,9.4,5.9,NA,2,2022-02-26
25.9,24.4,16,10.5,9.5,5.8,NA,2,2022-02-27
26.1,24.3,16.1,10.1,9.6,5.8,NA,2.1,2022-03-01
26.1,24.4,16.1,10.1,9.6,5.7,NA,2.1,2022-03-03
26.2,24.4,16.2,10,9.5,5.7,NA,2.1,2022-03-04
26.3,24.4,16.2,10,9.5,5.7,NA,2.1,2022-03-05
26.1,24.6,16.2,10,9.5,5.6,NA,2.1,2022-03-06
26,24.6,16.2,10,9.5,5.6,NA,2.1,2022-03-07
26,24.7,16.2,9.9,9.5,5.6,NA,2.1,2022-03-08
26,24.7,16.2,9.9,9.5,5.6,NA,2,2022-03-09
26.2,24.6,16.4,9.9,9.4,5.6,NA,NA,2022-03-10
26.1,24.6,16.5,9.9,9.4,5.5,NA,NA,2022-03-11
26.1,24.5,16.6,9.9,9.3,5.5,NA,NA,2022-03-12
26.1,24.6,16.6,9.8,9.3,5.5,NA,NA,2022-03-13
26.4,24.7,16.7,9.6,9.2,5.2,NA,NA,2022-03-14
26.5,24.7,16.7,9.7,9.2,5.2,NA,NA,2022-03-15
26.6,24.5,16.8,9.8,9.1,5.2,NA,NA,2022-03-16
26.7,24.4,16.9,9.8,9.1,5,NA,NA,2022-03-17
26.7,24.4,16.9,9.8,9.1,5,NA,NA,2022-03-18
26.7,24.5,16.9,9.7,9.1,5,NA,NA,2022-03-19
26.7,24.6,16.9,9.6,9.1,5,NA,NA,2022-03-20
26.8,24.6,17.1,9.6,9.1,4.8,NA,NA,2022-03-21
26.9,24.4,17.1,9.6,9.2,4.8,NA,NA,2022-03-22
26.9,24.4,17.1,9.6,9.2,4.8,NA,NA,2022-03-23
26.8,24.3,17.2,9.5,9.2,4.8,NA,NA,2022-03-24
26.8,24.3,17.2,9.5,9.2,4.8,NA,NA,2022-03-25
26.8,24.3,17.2,9.5,9.2,4.8,NA,NA,2022-03-26
26.8,24.5,17.2,9.5,9.2,4.8,NA,NA,2022-03-27
26.7,24.5,17.2,9.5,9.1,4.8,NA,NA,2022-03-29
26.6,24.6,17.1,9.5,9,4.8,NA,NA,2022-03-30
26.6,24.6,17.1,9.5,9,4.8,NA,NA,2022-03-31
26.6,24.7,17.1,9.6,9,4.7,NA,NA,2022-04-01
26.8,24.7,17.1,9.6,9,4.5,NA,NA,2022-04-02
26.8,24.8,17,9.7,9,4.6,NA,NA,2022-04-03
26.8,24.7,17.1,9.6,9,4.6,NA,NA,2022-04-04
26.4,25.2,17.2,9.7,8.7,4.5,NA,NA,2022-04-05
26.2,25,17.4,9.8,8.7,4.5,NA,NA,2022-04-07
26,25.1,17.2,10,8.8,4.6,NA,NA,2022-04-08
25.9,25.4,17.4,10,8.7,4.5,NA,NA,2022-04-09
25.9,25.3,17.3,10.1,8.6,4.5,NA,NA,2022-04-10
26,25.4,17.4,10.1,8.5,4.5,NA,NA,2022-04-11
25.9,25.4,17.3,10.2,8.5,4.5,NA,NA,2022-04-12
25.9,25.5,17.3,10.1,8.5,4.6,NA,NA,2022-04-13
26,25.1,17.2,10.2,8.4,4.6,NA,NA,2022-04-14
26,25.1,17.2,10.1,8.5,4.7,NA,NA,2022-04-16
26,25.1,17.2,10.1,8.5,4.7,NA,NA,2022-04-17
26.1,24.8,17.4,10.1,8.4,4.7,NA,NA,2022-04-19
26.2,24.7,17.5,10.1,8.4,4.7,NA,NA,2022-04-21
26.3,24.6,17.4,10.2,8.4,4.6,NA,NA,2022-04-22
26.3,24.6,17.5,10.1,8.4,4.6,NA,NA,2022-04-23
26.2,24.5,17.8,10,8.5,4.5,NA,NA,2022-04-24
26.2,24.4,17.9,10.1,8.5,4.4,NA,NA,2022-04-25
26.4,24.3,17.9,10,8.4,4.4,NA,NA,2022-04-26
26.5,24.4,17.9,10,8.5,4.4,NA,NA,2022-04-27
26.5,24.2,17.9,10,8.5,4.3,NA,NA,2022-04-28
26.4,24.2,18,10.1,8.5,4.3,NA,NA,2022-04-29
26.4,24.1,18.1,10,8.5,4.4,NA,NA,2022-04-30
26.4,24.1,18.2,10,8.5,4.3,NA,NA,2022-05-01
26.4,24.1,18.2,9.9,8.6,4.3,NA,NA,2022-05-02
26.6,24.1,18.2,9.8,8.6,4.3,NA,NA,2022-05-03
26.8,23.9,18.4,9.7,8.6,4.3,NA,NA,2022-05-04
26.8,23.9,18.4,9.7,8.5,4.3,NA,NA,2022-05-05
26.8,23.8,18.4,9.8,8.5,4.3,NA,NA,2022-05-06
26.7,23.9,18.5,9.7,8.6,4.2,NA,NA,2022-05-07
26.7,23.9,18.4,9.7,8.7,4.1,NA,NA,2022-05-08
26.9,23.8,18.6,9.7,8.7,4.1,NA,NA,2022-05-09
26.9,23.7,18.7,9.7,8.7,4.1,NA,NA,2022-05-10
27.1,23.5,18.6,9.7,8.6,4.2,NA,NA,2022-05-12
27.1,23.4,18.4,9.8,8.6,4.3,NA,NA,2022-05-13
27.1,23.3,18.5,9.8,8.6,4.4,NA,NA,2022-05-14
27.1,23.2,18.4,9.8,8.6,4.4,NA,NA,2022-05-15
28.1,22.9,19,9.5,8,4.1,NA,NA,2022-05-16
28.2,22.8,19.1,9.5,7.9,4.1,NA,NA,2022-05-17
28.2,22.7,19.2,9.5,7.9,4.1,NA,NA,2022-05-18
28.2,22.7,19.2,9.5,7.9,4.1,NA,NA,2022-05-19
28.3,22.6,19.5,9.4,7.8,4.1,NA,NA,2022-05-20
28.2,22.6,19.5,9.4,7.7,4.1,NA,NA,2022-05-21
28.3,22.6,19.4,9.4,7.8,4.1,NA,NA,2022-05-22
28.3,22.6,19.6,9.5,7.6,4.1,NA,NA,2022-05-23
28.3,22.2,20,9.4,7.5,4.1,NA,NA,2022-05-24
28.4,22.2,20.2,9.3,7.4,4.1,NA,NA,2022-05-25
28.5,22.3,20.2,9.3,7.4,4.1,NA,NA,2022-05-27
28.5,22.2,20.3,9.1,7.4,4.1,NA,NA,2022-05-28
28.4,22.2,20.3,9.1,7.4,4.1,NA,NA,2022-05-30
28.7,22,20.4,9,7.4,4.1,NA,NA,2022-05-31
28.6,21.7,20.7,9,7.4,4.1,NA,NA,2022-06-01
28.6,21.7,20.7,9.1,7.5,4.1,NA,NA,2022-06-02
28.6,21.6,20.7,9,7.5,4.1,NA,NA,2022-06-04
28.5,21.4,20.8,9.2,7.6,4,NA,NA,2022-06-07
28.2,21.6,20.5,9.5,7.5,4.2,NA,NA,2022-06-08
28.4,20.8,20.8,9.8,7.4,4.3,NA,2.1,2022-06-10
28.3,21,20.8,9.7,7.5,4.3,NA,2,2022-06-11
28.3,21.1,20.6,9.7,7.4,4.4,NA,2,2022-06-12
28.3,21.2,20.5,9.7,7.5,4.3,NA,2,2022-06-13
28.3,21.1,20.6,9.7,7.5,4.2,NA,2.1,2022-06-14
28.3,21,20.6,9.8,7.5,4.3,NA,2.1,2022-06-15
28.2,21.1,20.9,9.7,7.4,4.3,NA,2,2022-06-17
28.5,20.9,20.9,9.8,7.2,4.3,NA,2.1,2022-06-18
28.5,20.9,20.7,9.7,7.3,4.4,NA,2.1,2022-06-19
28.5,20.9,20.8,9.9,7.3,4.4,NA,2,2022-06-20
28.8,20.8,20.6,9.7,7.3,4.4,NA,2.1,2022-06-21
28.7,20.9,20.6,9.7,7.3,4.4,NA,2,2022-06-22
28.6,20.9,20.7,9.8,7.3,4.4,NA,2,2022-06-24
28.5,20.8,20.9,9.9,7.3,4.4,NA,2,2022-06-25
28.4,20.9,20.9,10,7.3,4.3,NA,2,2022-06-26
28.4,20.9,20.9,9.9,7.3,4.3,NA,2,2022-06-27
28.3,21,21,9.9,7.3,4.3,NA,2,2022-06-28
28.2,21.1,21,9.9,7.3,4.2,NA,2.1,2022-06-30
28.4,21.1,20.9,9.9,7.3,4.2,NA,NA,2022-07-01
28.3,21.1,21,9.9,7.3,4.2,NA,NA,2022-07-02
28.4,21.1,21,10,7.3,4.2,NA,NA,2022-07-03
28.4,21,20.9,10,7.3,4.2,NA,NA,2022-07-05
28.4,21,21,9.8,7.4,4.2,NA,NA,2022-07-06
28.4,20.9,21,9.8,7.4,4.2,NA,NA,2022-07-07
28.5,20.9,20.7,9.9,7.4,4.3,NA,NA,2022-07-08
28.4,20.9,20.7,9.9,7.3,4.4,NA,NA,2022-07-09
28.4,20.8,20.7,9.9,7.3,4.3,NA,NA,2022-07-10
28.4,20.7,20.7,9.9,7.2,4.3,NA,NA,2022-07-11
28.2,20.8,20.7,10,7.1,4.4,NA,NA,2022-07-12
28.7,20.8,20.7,10,7,4.4,NA,NA,2022-07-13
28.6,20.8,20.7,10,7,4.4,NA,NA,2022-07-15
28.4,20.6,20.9,10.1,6.9,4.3,NA,2,2022-07-16
28.4,20.7,21,10,6.9,4.3,NA,2,2022-07-17
28.4,20.7,21.1,10,6.9,4.4,NA,2,2022-07-18
28.5,20.7,21.1,10,6.8,4.3,NA,2,2022-07-19
28.3,20.8,21.2,10.1,6.9,4.3,NA,2,2022-07-20
28.4,20.7,21.1,10.1,6.8,4.3,NA,2,2022-07-22
28.4,20.7,21.1,10.1,6.8,4.3,NA,2,2022-07-23
28.4,20.6,21.2,10.2,6.8,4.4,NA,2,2022-07-24
28.3,20.5,21.2,10.2,6.8,4.4,NA,2,2022-07-26
28.5,20.5,21.1,10.2,6.9,4.4,NA,2,2022-07-27
28.5,20.5,21.1,10.2,6.9,4.4,NA,2,2022-07-29
28.5,20.7,21.1,10.1,6.8,4.4,NA,NA,2022-07-30
28.5,20.7,21.1,10.2,6.9,4.4,NA,NA,2022-07-31
28.6,20.5,21.1,10.1,6.9,4.4,NA,NA,2022-08-02
28.9,20.4,21.2,10.2,6.9,4.3,NA,NA,2022-08-04
29,20.2,21.3,10.2,6.8,4.3,NA,NA,2022-08-05
28.9,20.3,21.3,10.2,6.7,4.3,NA,NA,2022-08-06
29,20.2,21.2,10.2,6.8,4.3,NA,NA,2022-08-07
28.9,20,21.2,10.3,6.8,4.3,NA,NA,2022-08-09
28.7,19.7,21.5,10.9,6.7,4.3,NA,2,2022-08-12
28.8,19.7,21.6,10.9,6.7,4.2,NA,2,2022-08-13
28.8,19.8,21.6,10.8,6.7,4.2,NA,2,2022-08-14
28.9,19.8,21.6,10.9,6.6,4.2,NA,NA,2022-08-15
28.8,19.7,21.7,11,6.5,4.2,NA,2,2022-08-16
28.8,19.9,21.8,11,6.4,4.1,NA,2,2022-08-19
28.9,19.7,21.6,11.1,6.4,4,NA,2,2022-08-20
28.9,19.7,21.6,11.1,6.5,4.1,NA,NA,2022-08-23
29,19.7,21.5,11.1,6.5,4.1,NA,NA,2022-08-24
28.9,19.2,22,10.9,6.7,4.2,NA,NA,2022-08-25
28.8,19.1,22,10.9,6.7,4.3,NA,2,2022-08-27
28.8,19.2,22,10.8,6.7,4.3,NA,NA,2022-08-28
28.8,19.2,22,10.8,6.7,4.3,NA,NA,2022-08-29
28.7,19.1,22,11,6.7,4.4,NA,2,2022-08-30
28.6,19,22,11,6.7,4.5,NA,2,2022-08-31
28.6,18.9,21.9,11,6.8,4.5,NA,NA,2022-09-01
28.5,19,21.8,11.1,6.8,4.5,NA,NA,2022-09-02
28.4,19.1,21.7,11.1,6.9,4.5,NA,NA,2022-09-03
28.4,19.1,21.6,11,6.9,4.5,NA,NA,2022-09-04
28.4,19.1,21.5,11.1,6.9,4.5,NA,NA,2022-09-06
28.4,19.1,21.4,11.1,6.9,4.6,NA,NA,2022-09-07
28.5,19.2,21.4,11.1,6.8,4.7,NA,NA,2022-09-09
28.5,19.1,21.3,11.1,6.8,4.7,NA,NA,2022-09-10
28.4,19.3,21.1,11.2,6.9,4.7,NA,NA,2022-09-11
28.4,19.2,21,11.4,6.9,4.7,NA,NA,2022-09-12
28.8,18.9,20.7,11.6,7,4.8,NA,NA,2022-09-13
28.8,18.8,20.6,11.7,6.9,4.8,NA,NA,2022-09-15
29.2,18.6,20.4,11.8,6.9,4.9,NA,NA,2022-09-16
29.2,18.7,20.4,11.8,6.8,4.9,NA,NA,2022-09-17
29.2,18.8,20.3,11.9,6.8,5,NA,NA,2022-09-18
29.2,18.7,20.2,12,6.8,5,NA,NA,2022-09-20
29.2,18.6,20,12.1,6.8,4.9,NA,2,2022-09-21
29.2,18.8,19.9,12.1,6.8,4.8,NA,2,2022-09-22
29.3,18.7,19.8,12.1,6.8,4.8,NA,2,2022-09-24
29.2,18.8,19.8,12.1,6.9,4.8,NA,2,2022-09-25
29.2,18.7,19.8,12.3,6.8,4.8,NA,2,2022-09-26
29.2,18.6,19.9,12.3,6.8,4.8,NA,2,2022-09-27
29.3,18.6,19.9,12.3,6.8,4.8,NA,NA,2022-09-28
29.3,18.4,19.9,12.4,6.9,4.8,NA,NA,2022-09-29
29.3,18.2,19.6,13.2,6.7,4.8,NA,NA,2022-09-30
29.2,18.2,19.7,13.1,6.8,4.8,NA,NA,2022-10-01
29.3,18.3,19.5,13.1,6.8,4.9,NA,NA,2022-10-02
29.2,18.4,19.6,13.2,6.8,4.8,NA,NA,2022-10-04
29,18.3,19.2,13.5,6.9,4.8,NA,NA,2022-10-06
29,18.3,19.2,13.5,6.9,4.8,NA,NA,2022-10-07
28.9,18.2,19.2,13.6,6.9,4.8,NA,NA,2022-10-08
29,18.3,19.1,13.6,6.8,4.8,NA,NA,2022-10-10
29,18.3,19.1,13.6,6.8,4.8,NA,NA,2022-10-11
29,18.2,19.3,13.5,6.7,4.9,NA,NA,2022-10-12
28.7,18.5,19.1,13.8,6.4,5,NA,NA,2022-10-13
28.7,18.4,19.1,13.8,6.3,5.1,NA,2.4,2022-10-14
28.5,18.6,19.2,13.9,6.1,5,NA,2.4,2022-10-15
28.6,18.5,19.1,13.9,6.2,5,NA,2.4,2022-10-16
28.6,18.6,19,14,6.1,5,NA,2.5,2022-10-17
28.6,18.7,19.1,13.9,6.2,4.9,NA,2.4,2022-10-18
28.5,18.9,19.1,13.8,6.2,4.9,NA,2.4,2022-10-19
28.7,18.9,19.1,13.8,6.2,4.9,NA,2.4,2022-10-20
28.7,19.1,19.1,13.9,6.2,4.8,NA,2.3,2022-10-21
28.6,19.2,19.1,13.9,6.2,4.7,NA,2.3,2022-10-22
27.9,19.6,19,14.2,6.1,4.6,NA,2.4,2022-10-23
28,19.6,19,14.2,6.2,4.6,NA,2.4,2022-10-25
28.1,19.4,19,14.3,6.1,4.5,NA,2.5,2022-10-26
28.3,19.4,19,14.2,6.1,4.5,NA,2.4,2022-10-27
28.3,19.4,19,14.1,6.1,4.5,NA,2.4,2022-10-28
28.4,19.4,19,14,6.1,4.6,NA,2.4,2022-10-29
28.3,19.4,19,14,6.1,4.6,NA,2.4,2022-10-30
28.3,19.4,19,14,6.1,4.6,NA,2.4,2022-10-31
28.3,19.5,18.9,14.1,6.2,4.5,NA,2.4,2022-11-01
28.2,19.6,18.9,14.1,6.2,4.5,NA,2.4,2022-11-02
28.3,19.6,18.9,14,6.2,4.5,NA,NA,2022-11-03
28.4,19.5,18.9,14,6.2,4.5,NA,NA,2022-11-04
28.4,19.5,18.9,13.9,6.3,4.5,NA,NA,2022-11-05
28.3,19.6,18.8,14,6.2,4.5,NA,NA,2022-11-06
28.4,19.9,18.5,13.8,6.3,4.5,NA,NA,2022-11-08
28.4,19.7,18.6,13.7,6.3,4.6,NA,NA,2022-11-09
28.4,19.7,18.6,13.7,6.3,4.6,NA,NA,2022-11-10
28.6,19.5,18.9,13.9,6.1,4.7,NA,2.2,2022-11-11
28.5,19.6,18.6,14.2,6.1,4.6,NA,2.2,2022-11-12
28.5,19.6,18.6,14.2,6.1,4.6,NA,2.2,2022-11-13
28.5,19.6,18.6,14.2,6.1,4.5,NA,2.2,2022-11-15
28.5,19.7,18.6,14.2,6.1,4.5,NA,2.2,2022-11-16
28.5,19.6,18.6,14.2,6.1,4.5,NA,2.2,2022-11-17
28.5,19.6,18.5,14.1,6.2,4.5,NA,2.2,2022-11-19
28.6,19.6,18.5,14.2,6.2,4.6,NA,2.2,2022-11-20
28.6,19.6,18.3,14.2,6.1,4.6,NA,2.2,2022-11-21
28.6,19.6,18.4,14.1,6.1,4.6,NA,2.2,2022-11-22
28.6,19.6,18.4,14,6.1,4.6,NA,2.2,2022-11-23
28.8,19.6,18.5,14,6.1,4.6,NA,2.2,2022-11-24
28.8,19.7,18.6,14,6,4.6,NA,2.2,2022-11-25
28.9,19.6,18.6,13.9,6,4.5,NA,2.2,2022-11-26
28.9,19.8,18.6,13.9,6,4.5,NA,2.2,2022-11-27
29,19.8,18.5,13.9,6,4.5,NA,2.2,2022-11-28
29,19.8,18.5,13.8,5.9,4.5,NA,2.2,2022-11-29
29.3,19.6,18.5,13.9,5.8,4.5,NA,NA,2022-12-01
29.2,19.5,18.6,13.7,5.8,4.4,NA,NA,2022-12-02
29.1,19.4,18.7,13.8,5.9,4.5,NA,NA,2022-12-03
29.1,19.4,18.6,13.8,5.9,4.5,NA,NA,2022-12-04
29.2,19.3,18.6,13.9,5.8,4.5,NA,NA,2022-12-05
29.2,19.4,18.5,13.8,5.9,4.5,NA,NA,2022-12-06
29.2,19.4,18.6,13.8,6,4.4,NA,NA,2022-12-07
29.1,19.4,18.6,13.8,6,4.5,NA,NA,2022-12-08
28.8,19.6,18.3,13.9,6,4.4,NA,NA,2022-12-09
28.9,19.6,18.3,13.9,6,4.4,NA,NA,2022-12-10
28.8,19.6,18.3,14,6,4.4,NA,NA,2022-12-11
28.9,19.6,18.3,14,6,4.5,NA,NA,2022-12-13
28.8,19.6,18.3,14,6,4.5,NA,NA,2022-12-14
28.9,19.6,18.3,13.9,6,4.5,NA,NA,2022-12-15
28.9,19.6,18.3,14,6,4.4,NA,NA,2022-12-16
29,19.6,18.3,14,6.1,4.4,NA,NA,2022-12-17
28.9,19.6,18.3,14,6.1,4.5,NA,NA,2022-12-18
28.9,19.7,18.2,13.9,6.1,4.4,NA,NA,2022-12-19
28.8,19.6,18.2,14,6.1,4.4,NA,NA,2022-12-20
28.8,19.9,18.2,13.9,6.2,4.4,NA,NA,2022-12-21
28.8,19.9,18.2,14,6.1,4.4,NA,2,2022-12-22
28.8,19.9,18.2,14,6.1,4.4,NA,2,2022-12-23
28.8,20,18.1,14,6.2,4.4,NA,2,2022-12-24
28.8,20.1,18,14,6.3,4.4,NA,NA,2022-12-28
28.7,20.2,18,14.1,6.2,4.4,NA,NA,2022-12-31
28.9,20.1,18,14.1,6.3,4.4,NA,NA,2023-01-02
28.8,20.1,17.9,14,6.3,4.4,NA,NA,2023-01-04
28.9,19.9,18,14.1,6.2,4.5,NA,NA,2023-01-05
28.8,19.8,18,14.2,6.1,4.5,NA,NA,2023-01-08
28.8,19.8,18,14.2,6.1,4.5,NA,NA,2023-01-09
28.9,19.7,18.1,14.1,6.2,4.5,NA,NA,2023-01-10
28.8,19.7,18.1,14.2,6.2,4.5,NA,NA,2023-01-11
28.8,19.7,18.1,14.2,6.3,4.5,NA,NA,2023-01-12
28.4,19.7,18.3,14.4,6.3,4.8,NA,NA,2023-01-13
28.4,19.7,18.2,14.3,6.3,4.7,NA,NA,2023-01-14
28.4,19.7,18.1,14.3,6.3,4.7,NA,NA,2023-01-15
28.2,19.9,18,14.5,6.3,4.6,NA,NA,2023-01-16
28.3,19.9,18,14.4,6.3,4.5,NA,2.1,2023-01-17
28.3,19.9,18,14.4,6.3,4.5,NA,2.1,2023-01-18
28.3,19.9,18,14.3,6.3,4.5,NA,2.1,2023-01-19
28.2,20,18.2,14.3,6.2,4.5,NA,2,2023-01-21
28.2,19.9,18.1,14.3,6.2,4.5,NA,2.1,2023-01-22
28.2,20,18.1,14.3,6.2,4.5,NA,2.1,2023-01-23
28.3,20,18.2,14.2,6.2,4.5,NA,2.1,2023-01-24
28.3,20.1,18.2,14.2,6.2,4.5,NA,2.1,2023-01-25
28.5,20.1,18.1,14.2,6.2,4.4,NA,2,2023-01-26
28.3,20.5,18.1,14.1,6.1,4.4,NA,2,2023-01-27
28.4,20.5,18,14.1,6.2,4.5,NA,2,2023-01-28
28.4,20.5,18,14.1,6.2,4.5,NA,2,2023-01-30
28.3,20.6,18,14.2,6.2,4.5,NA,2,2023-01-31
28.4,20.6,18,14.1,6.1,4.4,NA,2,2023-02-01
28.3,20.7,17.9,14.1,6.2,4.4,NA,NA,2023-02-02
28.8,20.4,17.8,13.6,6.1,4.5,NA,NA,2023-02-03
28.7,20.4,17.9,13.7,6.1,4.5,NA,NA,2023-02-04
28.7,20.5,17.8,13.7,6.2,4.5,NA,NA,2023-02-05
28.5,20.4,17.9,13.7,6.2,4.5,NA,NA,2023-02-06
28.6,20.5,17.8,13.7,6.2,4.5,NA,NA,2023-02-07
28.5,20.4,17.7,13.8,6.3,4.6,NA,NA,2023-02-09
28.4,20.3,17.6,14,6.3,4.7,NA,2.4,2023-02-10
28.4,20.3,17.6,13.9,6.3,4.7,NA,2.4,2023-02-11
28.5,20.2,17.6,14,6.3,4.7,NA,2.4,2023-02-12
28.6,20.1,17.6,14,6.2,4.7,NA,2.4,2023-02-13
28.6,20.1,17.6,13.9,6.1,4.7,NA,2.4,2023-02-14
28.9,20.3,17.5,13.8,6.2,4.6,NA,2.4,2023-02-15
28.8,20.3,17.6,13.8,6.2,4.7,NA,2.4,2023-02-16
